nid,exclude,study_id,author,text_description,first_dose_only,source,location_id,location_id2,location_name,location_name2,interval between doses,vac_before_booster,vaccine_developer,vaccine_candidate,vaccine_type,variant,variant_b1351,symptom_severity,symptom_severity_description,severity,IHME_symptom_classification,severe_vs_all,severe,moderate,mild,asymptomatic,sex_id,age_start,age_end,age_mean,over_65,is_main_analysis,is_sub_analysis,sample_size,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,Period reported in the study,events_vaccine,events_control,ss_vaccine,ss_control,hiv_flag,obesity_flag,comorbidity_flag,ethnicity_flag,race_flag,dose_flag,high_risk_flag,infectious_flag,notes,extractor_id
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.286,0.096,0.436,0,0,,34,42,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,,,,0,0,,0,1,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.975,0.956,0.986,0,0,,2,9,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.954,0.939,0.965,0,0,,10,17,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.875,0.848,0.897,0,0,,18,25,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.818,0.777,0.852,0,0,,26,33,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.639,0.543,0.715,0,0,,34,42,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,,,,0,0,,0,1,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,,,,0,0,,2,9,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,,,,0,0,,10,17,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.953,0.915,0.974,0,0,,18,25,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.911,0.849,0.948,0,0,,26,33,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,,,,0,0,,34,42,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta booster,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.453,0.398,0.502,1,0,,0,1,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >1 included as 2-16",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta booster,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.753,0.725,0.778,1,0,,2,16,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta booster,0,Pfizer & BioNTech,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.399,0.22,0.537,1,0,,0,1,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta booster,0,Pfizer & BioNTech,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.682,0.576,0.761,1,0,,2,16,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta hosp booster,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.891,0.83,0.93,1,0,,0,1,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta hosp booster,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.956,0.931,0.972,1,0,,2,16,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta hosp booster,0,Pfizer & BioNTech,Moderna,mRNA-1273,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,,,,1,0,,0,1,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta hosp booster,0,Pfizer & BioNTech,Moderna,mRNA-1273,mRNA,B.1.617.2,,severe,"Individuals who were hospitalised or 116 admitted to an ICU with COVID-19 are registered in the Norwegian Intensive Care and Pandemic Registry 117 (NIPaR). We included all hospitalisation where COVID-19 was registered as the primary diagnosis for 118 admission and ICU admission of individuals who tested positive for SARS-CoV-2 and were admitted to an 119 ICU (length of stay ?24 hours), required mechanical ventilatory support (invasive or non-invasive), or 120 persistent administration of vasoactive medication",hosp,severe,,1,0,0,0,3,18,85,,0,,,,0.735,0.457,0.871,1,0,,2,16,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta booster,0,Moderna,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.676,0.484,0.797,1,0,,0,1,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >1 included as 2-16",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta booster,0,Moderna,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.871,0.801,0.916,1,0,,2,16,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta booster,0,Moderna,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.561,0.33,0.712,1,0,,0,1,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,555,Starrfelt J,medrix- Norway Delta VE,0,https://www.medrxiv.org/content/10.1101/2022.03.29.22273086v1.full.pdf,90,90,Norway,Norway 2 delta booster,0,Moderna,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,SARS-CoV-2 infection is defined as a positive SARS-CoV-2 PCR test reported to the Norwegian 115 Surveillance System for Communicable Diseases (MSIS) registry,infection,infection,,1,1,1,1,3,18,85,,0,,,,0.849,0.718,0.919,1,0,,2,16,weeks after booster,,,,,0,0,0,0,0,0,0,0,"Age end >=85, period end is >33 included as 34-42",han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,infection,SARS-CoV-2 infection (confirmed either by state-regulated rapid antigen test or by PCR) ,infection,infection,,1,1,1,1,3,60,80,,0,,,,0.33,0.33,0.375,2,0,,1,2,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,infection,SARS-CoV-2 infection (confirmed either by state-regulated rapid antigen test or by PCR) ,infection,infection,,1,1,1,1,3,60,80,,0,,,,0.523,0.5,0.523,2,0,,2,3,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,infection,SARS-CoV-2 infection (confirmed either by state-regulated rapid antigen test or by PCR) ,infection,infection,,1,1,1,1,3,60,80,,0,,,,0.5,0.473,0.523,2,0,,3,4,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,infection,SARS-CoV-2 infection (confirmed either by state-regulated rapid antigen test or by PCR) ,infection,infection,,1,1,1,1,3,60,80,,0,,,,0.411,0.375,0.411,2,0,,4,5,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,infection,SARS-CoV-2 infection (confirmed either by state-regulated rapid antigen test or by PCR) ,infection,infection,,1,1,1,1,3,60,80,,0,,,,0.33,0.285,0.375,2,0,,5,6,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,infection,SARS-CoV-2 infection (confirmed either by state-regulated rapid antigen test or by PCR) ,infection,infection,,1,1,1,1,3,60,80,,0,,,,0.167,0.167,0.23,2,0,,6,7,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,infection,SARS-CoV-2 infection (confirmed either by state-regulated rapid antigen test or by PCR) ,infection,infection,,1,1,1,1,3,60,80,,0,,,,0.09,0,0.167,2,0,,7,8,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,severe," severe Covid-19 (defined with the use of the National Institutes of Health definition2 as a resting respiratory rate of >30 breaths per minute, an oxygen saturation of <94% while breathing ambient air, or a ratio of partial pressure of arterial oxygen to fraction of inspired oxygen of <300) during the 14 days after confirmation of infection",hosp,severe,,1,0,0,0,3,60,80,,0,,,,0.583,0.5,0.655,2,0,,1,2,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,severe," severe Covid-19 (defined with the use of the National Institutes of Health definition2 as a resting respiratory rate of >30 breaths per minute, an oxygen saturation of <94% while breathing ambient air, or a ratio of partial pressure of arterial oxygen to fraction of inspired oxygen of <300) during the 14 days after confirmation of infection",hosp,severe,,1,0,0,0,3,60,80,,0,,,,0.655,0.565,0.722,2,0,,2,3,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,severe," severe Covid-19 (defined with the use of the National Institutes of Health definition2 as a resting respiratory rate of >30 breaths per minute, an oxygen saturation of <94% while breathing ambient air, or a ratio of partial pressure of arterial oxygen to fraction of inspired oxygen of <300) during the 14 days after confirmation of infection",hosp,severe,,1,0,0,0,3,60,80,,0,,,,0.714,0.629,0.782,2,0,,3,4,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,severe," severe Covid-19 (defined with the use of the National Institutes of Health definition2 as a resting respiratory rate of >30 breaths per minute, an oxygen saturation of <94% while breathing ambient air, or a ratio of partial pressure of arterial oxygen to fraction of inspired oxygen of <300) during the 14 days after confirmation of infection",hosp,severe,,1,0,0,0,3,60,80,,0,,,,0.705,0.6,0.787,2,0,,4,5,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,556,Bar-On Y,NEJM- fourth dose VE,0,https://www.nejm.org/doi/full/10.1056/NEJMoa2201570,85,85,Israel,Israel 2 fourth dose,0,Pfizer & BioNTech,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529,,severe," severe Covid-19 (defined with the use of the National Institutes of Health definition2 as a resting respiratory rate of >30 breaths per minute, an oxygen saturation of <94% while breathing ambient air, or a ratio of partial pressure of arterial oxygen to fraction of inspired oxygen of <300) during the 14 days after confirmation of infection",hosp,severe,,1,0,0,0,3,60,80,,0,,,,0.767,0.615,0.795,2,0,,5,6,Weeks after Fourth dose,,,,,0,0,0,0,0,0,0,0,Age end >=80,han20
,0,557,Buchan S,medrix- Adolscents VE Pfizer Omicron vs Delta,0,https://www.medrxiv.org/content/10.1101/2022.04.07.22273319v1.full.pdf,101,101,Canada,Canada adolescents delta,1,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,17,,0,,,,0.97,0.94,0.99,0,0,,1,8,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,study period end > 180 days included as 26_32,han20
,0,557,Buchan S,medrix- Adolscents VE Pfizer Omicron vs Delta,0,https://www.medrxiv.org/content/10.1101/2022.04.07.22273319v1.full.pdf,101,101,Canada,Canada adolescents delta,1,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,17,,0,,,,0.96,0.94,0.97,0,0,,9,17,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,study period end > 180 days included as 26_32,han20
,0,557,Buchan S,medrix- Adolscents VE Pfizer Omicron vs Delta,0,https://www.medrxiv.org/content/10.1101/2022.04.07.22273319v1.full.pdf,101,101,Canada,Canada adolescents delta,1,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,17,,0,,,,0.94,0.92,0.95,0,0,,18,25,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,study period end > 180 days included as 26_32,han20
