study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,study_id2,e_mean
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,16,80,0.99,0.97,0.99,0,0,,10,14,severe,12,12,525&UK delta hosp&B.1.617.2&hosp&16&80,0.89
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,16,80,0.99,0.98,0.99,0,0,,15,19,severe,17,17,525&UK delta hosp&B.1.617.2&hosp&16&80,0.89
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,16,80,0.98,0.96,0.99,0,0,,20,24,severe,22,22,525&UK delta hosp&B.1.617.2&hosp&16&80,0.88
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,16,80,0.95,0.94,0.96,0,0,,25,29,severe,27,27,525&UK delta hosp&B.1.617.2&hosp&16&80,0.85
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",AstraZeneca,B.1.617.2,severe,hosp,,18,80,0.92,0.91,0.94,0,0,,20,24,severe,22,22,525&UK delta hosp&B.1.617.2&hosp&18&80,0.82
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",AstraZeneca,B.1.617.2,severe,hosp,,18,80,0.91,0.9,0.92,0,0,,25,29,severe,27,27,525&UK delta hosp&B.1.617.2&hosp&18&80,0.81
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.777,0.719,0.823,0,0,,0,1,severe,0.5,0.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.677
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.837,0.797,0.87,0,0,,2,3,severe,2.5,2.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.737
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.866,0.836,0.89,0,0,,4,5,severe,4.5,4.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.766
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.868,0.842,0.889,0,0,,6,7,severe,6.5,6.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.768
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.79,0.759,0.817,0,0,,8,9,severe,8.5,8.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.69
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.796,0.768,0.821,0,0,,10,11,severe,10.5,10.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.696
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.774,0.746,0.8,0,0,,12,13,severe,12.5,12.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.674
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.759,0.729,0.786,0,0,,14,15,severe,14.5,14.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.659
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.705,0.67,0.737,0,0,,16,17,severe,16.5,16.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.605
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.637,0.596,0.674,0,0,,18,19,severe,18.5,18.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.537
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,B.1.617.2,severe,hosp&death,,18,80,0.536,0.484,0.583,0,0,,20,21,severe,20.5,20.5,528&Scotland delta severe&B.1.617.2&hosp&death&18&80,0.436
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.502,0.467,0.535,0,0,,0,1,symptomatic,0.5,0.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.402
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.679,0.659,0.698,0,0,,2,3,symptomatic,2.5,2.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.579
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.673,0.653,0.691,0,0,,4,5,symptomatic,4.5,4.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.573
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.638,0.617,0.657,0,0,,6,7,symptomatic,6.5,6.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.538
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.633,0.613,0.653,0,0,,8,9,symptomatic,8.5,8.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.533
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.593,0.572,0.614,0,0,,10,11,symptomatic,10.5,10.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.493
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.553,0.53,0.575,0,0,,12,13,symptomatic,12.5,12.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.453
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.529,0.504,0.552,0,0,,14,15,symptomatic,14.5,14.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.429
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.487,0.459,0.514,0,0,,16,17,symptomatic,16.5,16.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.387
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.446,0.415,0.476,0,0,,18,19,symptomatic,18.5,18.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.346
528,Katikireddi S,0,434,434,Scotland,Scotland delta,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,80,0.391,0.354,0.426,0,0,,20,21,symptomatic,20.5,20.5,528&Scotland delta&B.1.617.2&symptomatic&18&80,0.291
1010,Bajema K,0,102,102,United States,US delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,85,0.86,0.776,0.913,0,0,,2,15,severe,8.5,8.5,1010&US delta hosp&B.1.617.2&hosp&18&85,0.76
1010,Bajema K,0,102,102,United States,US delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,18,85,0.751,0.646,0.824,0,0,,16,20,severe,18,18,1010&US delta hosp&B.1.617.2&hosp&18&85,0.651
1010,Bajema K,0,102,102,United States,US delta hosp,"",Moderna,B.1.617.2,severe,hosp,,18,85,0.896,0.801,0.945,0,0,,2,15,severe,8.5,8.5,1010&US delta hosp&B.1.617.2&hosp&18&85,0.796
1010,Bajema K,0,102,102,United States,US delta hosp,"",Moderna,B.1.617.2,severe,hosp,,18,85,0.961,0.777,0.913,0,0,,16,20,severe,18,18,1010&US delta hosp&B.1.617.2&hosp&18&85,0.861
530,Tseng H,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.802,0.682,0.877,0,0,,2,12,infection,7,7,530&US delta&B.1.617.2&infection&18&75,0.702
530,Tseng H,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.689,0.601,0.758,0,0,,13,25,infection,19,19,530&US delta&B.1.617.2&infection&18&75,0.589
530,Tseng H,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.637,0.598,0.672,0,0,,26,38,infection,32,32,530&US delta&B.1.617.2&infection&18&75,0.537
530,Tseng H,0,102,102,United States,US delta,"",Moderna,B.1.617.2,infection,infection,,18,75,0.613,0.55,0.667,0,0,,39,50,infection,44.5,44.5,530&US delta&B.1.617.2&infection&18&75,0.513
531,Berec L,0,47,47,Czechia,Czech delta,"",AstraZeneca,B.1.617.2,infection,infection,,12,65,0.72,0.7,0.735,0,0,,12,20,infection,16,16,531&Czech delta&B.1.617.2&infection&12&65,0.62
531,Berec L,0,47,47,Czechia,Czech delta,"",AstraZeneca,B.1.617.2,infection,infection,,12,65,0.56,0.545,0.57,0,0,,21,28,infection,24.5,24.5,531&Czech delta&B.1.617.2&infection&12&65,0.46
531,Berec L,0,47,47,Czechia,Czech delta,"",Johnson & Johnson,B.1.617.2,infection,infection,,12,65,0.695,0.68,0.71,0,0,,12,20,infection,16,16,531&Czech delta&B.1.617.2&infection&12&65,0.595
531,Berec L,0,47,47,Czechia,Czech delta,"",Johnson & Johnson,B.1.617.2,infection,infection,,12,65,0.67,0.65,0.69,0,0,,21,28,infection,24.5,24.5,531&Czech delta&B.1.617.2&infection&12&65,0.57
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,65,0.75,0.746,0.755,0,0,,12,20,infection,16,16,531&Czech delta&B.1.617.2&infection&12&65,0.65
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,65,0.675,0.67,0.68,0,0,,21,28,infection,24.5,24.5,531&Czech delta&B.1.617.2&infection&12&65,0.575
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,65,0.535,0.525,0.55,0,0,,29,36,infection,32.5,32.5,531&Czech delta&B.1.617.2&infection&12&65,0.435
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,B.1.617.2,infection,infection,,12,65,0.86,0.85,0.87,0,0,,12,20,infection,16,16,531&Czech delta&B.1.617.2&infection&12&65,0.76
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,B.1.617.2,infection,infection,,12,65,0.78,0.765,0.8,0,0,,21,28,infection,24.5,24.5,531&Czech delta&B.1.617.2&infection&12&65,0.68
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,B.1.617.2,infection,infection,,12,65,0.65,0.635,0.67,0,0,,29,36,infection,32.5,32.5,531&Czech delta&B.1.617.2&infection&12&65,0.55
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",AstraZeneca,B.1.617.2,severe,hosp,,12,65,0.77,0.75,0.8,0,0,,12,20,severe,16,16,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.67
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",AstraZeneca,B.1.617.2,severe,hosp,,12,65,0.7,0.67,0.725,0,0,,21,28,severe,24.5,24.5,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.6
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Johnson & Johnson,B.1.617.2,severe,hosp,,12,65,0.745,0.68,0.78,0,0,,12,20,severe,16,16,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.645
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Johnson & Johnson,B.1.617.2,severe,hosp,,12,65,0.67,0.62,0.73,0,0,,21,28,severe,24.5,24.5,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.57
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,12,65,0.91,0.9,0.92,0,0,,12,20,severe,16,16,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.81
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,12,65,0.86,0.85,0.87,0,0,,21,28,severe,24.5,24.5,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.76
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,12,65,0.755,0.74,0.765,0,0,,29,36,severe,32.5,32.5,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.655
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Moderna,B.1.617.2,severe,hosp,,12,65,0.9,0.82,0.875,0,0,,12,20,severe,16,16,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.8
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Moderna,B.1.617.2,severe,hosp,,12,65,0.86,0.845,0.88,0,0,,21,28,severe,24.5,24.5,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.76
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Moderna,B.1.617.2,severe,hosp,,12,65,0.815,0.78,0.845,0,0,,29,36,severe,32.5,32.5,531&Czech delta hosp&B.1.617.2&hosp&12&65,0.715
531,Berec L,0,47,47,Czechia,Czech delta death,"",AstraZeneca,B.1.617.2,severe,death,,12,65,0.87,0.8,0.905,0,0,,12,20,severe,16,16,531&Czech delta death&B.1.617.2&death&12&65,0.77
531,Berec L,0,47,47,Czechia,Czech delta death,"",AstraZeneca,B.1.617.2,severe,death,,12,65,0.825,0.78,0.85,0,0,,21,28,severe,24.5,24.5,531&Czech delta death&B.1.617.2&death&12&65,0.725
531,Berec L,0,47,47,Czechia,Czech delta death,"",Johnson & Johnson,B.1.617.2,severe,death,,12,65,0.75,0.59,0.85,0,0,,12,20,severe,16,16,531&Czech delta death&B.1.617.2&death&12&65,0.65
531,Berec L,0,47,47,Czechia,Czech delta death,"",Johnson & Johnson,B.1.617.2,severe,death,,12,65,0.68,0.53,0.78,0,0,,21,28,severe,24.5,24.5,531&Czech delta death&B.1.617.2&death&12&65,0.58
531,Berec L,0,47,47,Czechia,Czech delta death,"",Pfizer & BioNTech,B.1.617.2,severe,death,,12,65,0.93,0.9,0.945,0,0,,12,20,severe,16,16,531&Czech delta death&B.1.617.2&death&12&65,0.83
531,Berec L,0,47,47,Czechia,Czech delta death,"",Pfizer & BioNTech,B.1.617.2,severe,death,,12,65,0.9,0.88,0.92,0,0,,21,28,severe,24.5,24.5,531&Czech delta death&B.1.617.2&death&12&65,0.8
531,Berec L,0,47,47,Czechia,Czech delta death,"",Pfizer & BioNTech,B.1.617.2,severe,death,,12,65,0.83,0.805,0.855,0,0,,29,36,severe,32.5,32.5,531&Czech delta death&B.1.617.2&death&12&65,0.73
531,Berec L,0,47,47,Czechia,Czech delta death,"",Moderna,B.1.617.2,severe,death,,12,65,0.96,0.898,0.985,0,0,,12,20,severe,16,16,531&Czech delta death&B.1.617.2&death&12&65,0.86
531,Berec L,0,47,47,Czechia,Czech delta death,"",Moderna,B.1.617.2,severe,death,,12,65,0.91,0.86,0.94,0,0,,21,28,severe,24.5,24.5,531&Czech delta death&B.1.617.2&death&12&65,0.81
531,Berec L,0,47,47,Czechia,Czech delta death,"",Moderna,B.1.617.2,severe,death,,12,65,0.87,0.82,0.92,0,0,,29,36,severe,32.5,32.5,531&Czech delta death&B.1.617.2&death&12&65,0.77
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.87,0.83,0.89,0,0,,2,4,symptomatic,3,3,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.77
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.76,0.72,0.81,0,0,,5,8,symptomatic,6.5,6.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.66
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.72,0.61,0.8,0,0,,9,12,symptomatic,10.5,10.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.62
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.65,0.56,0.71,0,0,,13,16,symptomatic,14.5,14.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.55
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 60-85,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,60,85,0.65,0.37,0.8,0,0,,5,8,symptomatic,6.5,6.5,532&Europe delta 60-85&B.1.617.2&symptomatic&60&85,0.55
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 60-85,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,60,85,0.66,0.48,0.78,0,0,,9,12,symptomatic,10.5,10.5,532&Europe delta 60-85&B.1.617.2&symptomatic&60&85,0.56
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 60-85,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,60,85,0.64,0.44,0.77,0,0,,13,16,symptomatic,14.5,14.5,532&Europe delta 60-85&B.1.617.2&symptomatic&60&85,0.54
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.72,0.52,0.83,0,0,,2,4,symptomatic,3,3,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.62
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.67,0.57,0.75,0,0,,5,8,symptomatic,6.5,6.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.57
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",AstraZeneca,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.65,0.48,0.76,0,0,,9,12,symptomatic,10.5,10.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.55
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.98,0.93,0.99,0,0,,2,4,symptomatic,3,3,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.88
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.91,0.85,0.95,0,0,,5,8,symptomatic,6.5,6.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.81
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.9,0.76,0.96,0,0,,9,12,symptomatic,10.5,10.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.8
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Johnson & Johnson,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.5,0.36,0.62,0,0,,5,8,symptomatic,6.5,6.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.4
532,Kissling E,0,"4749, 80, 92, 91, 89, 46, 52, 84, 434","4749, 80, 92, 91, 89, 46, 52, 84, 434","England, France, Spain, Portugal, Netherlands, Croatia, Romania, Ireland, Scotland",Europe delta 30-59,"",Johnson & Johnson,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,30,59,0.52,0.33,0.66,0,0,,9,12,symptomatic,10.5,10.5,532&Europe delta 30-59&B.1.617.2&symptomatic&30&59,0.42
533,Hogan A,0,95,95,United Kingdom,UK 2 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,10,60,0.619,0.609,0.628,0,0,,12,25,infection,18.5,18.5,533&UK 2 delta&B.1.617.2&infection&10&60,0.519
533,Hogan A,0,95,95,United Kingdom,UK 2 delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,10,60,0.436,0.424,0.446,0,0,,26,34,infection,30,30,533&UK 2 delta&B.1.617.2&infection&10&60,0.336
533,Hogan A,0,95,95,United Kingdom,UK 2 delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,10,60,0.911,0.907,0.915,0,0,,12,25,severe,18.5,18.5,533&UK 2 delta hosp&B.1.617.2&hosp&10&60,0.811
533,Hogan A,0,95,95,United Kingdom,UK 2 delta hosp,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,10,60,0.83,0.823,0.836,0,0,,26,34,severe,30,30,533&UK 2 delta hosp&B.1.617.2&hosp&10&60,0.73
533,Hogan A,0,95,95,United Kingdom,UK 2 delta death,"",Pfizer & BioNTech,B.1.617.2,severe,death,,10,60,0.95,0.948,0.953,0,0,,12,25,severe,18.5,18.5,533&UK 2 delta death&B.1.617.2&death&10&60,0.85
533,Hogan A,0,95,95,United Kingdom,UK 2 delta death,"",Pfizer & BioNTech,B.1.617.2,severe,death,,10,60,0.901,0.896,0.906,0,0,,26,34,severe,30,30,533&UK 2 delta death&B.1.617.2&death&10&60,0.801
533,Hogan A,0,95,95,United Kingdom,UK 2 delta,"",AstraZeneca,B.1.617.2,infection,infection,,10,60,0.395,0.386,0.404,0,0,,12,25,infection,18.5,18.5,533&UK 2 delta&B.1.617.2&infection&10&60,0.295
533,Hogan A,0,95,95,United Kingdom,UK 2 delta,"",AstraZeneca,B.1.617.2,infection,infection,,10,60,0.237,0.228,0.245,0,0,,26,34,infection,30,30,533&UK 2 delta&B.1.617.2&infection&10&60,0.137
533,Hogan A,0,95,95,United Kingdom,UK 2 delta hosp,"",AstraZeneca,B.1.617.2,severe,hosp,,10,60,0.805,0.798,0.811,0,0,,12,25,severe,18.5,18.5,533&UK 2 delta hosp&B.1.617.2&hosp&10&60,0.705
533,Hogan A,0,95,95,United Kingdom,UK 2 delta hosp,"",AstraZeneca,B.1.617.2,severe,hosp,,10,60,0.662,0.652,0.672,0,0,,26,34,severe,30,30,533&UK 2 delta hosp&B.1.617.2&hosp&10&60,0.562
533,Hogan A,0,95,95,United Kingdom,UK 2 delta death,"",AstraZeneca,B.1.617.2,severe,death,,10,60,0.885,0.88,0.89,0,0,,12,25,severe,18.5,18.5,533&UK 2 delta death&B.1.617.2&death&10&60,0.785
533,Hogan A,0,95,95,United Kingdom,UK 2 delta death,"",AstraZeneca,B.1.617.2,severe,death,,10,60,0.786,0.776,0.794,0,0,,26,34,severe,30,30,533&UK 2 delta death&B.1.617.2&death&10&60,0.686
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.78,0.7,0.84,0,0,,2,4,infection,3,3,1003&Singapore delta&B.1.617.2&infection&12&18,0.68
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.61,0.55,0.66,0,0,,5,9,infection,7,7,1003&Singapore delta&B.1.617.2&infection&12&18,0.51
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.58,0.55,0.63,0,0,,10,13,infection,11.5,11.5,1003&Singapore delta&B.1.617.2&infection&12&18,0.48
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.56,0.52,0.62,0,0,,14,17,infection,15.5,15.5,1003&Singapore delta&B.1.617.2&infection&12&18,0.46
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,12,18,0.54,0.45,0.63,0,0,,18,22,infection,20,20,1003&Singapore delta&B.1.617.2&infection&12&18,0.44
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,18,0.8,0.7,0.87,0,0,,2,4,symptomatic,3,3,1003&Singapore delta&B.1.617.2&symptomatic&12&18,0.7
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,18,0.63,0.57,0.69,0,0,,5,9,symptomatic,7,7,1003&Singapore delta&B.1.617.2&symptomatic&12&18,0.53
1003,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,18,0.62,0.57,0.67,0,0,,10,13,symptomatic,11.5,11.5,1003&Singapore delta&B.1.617.2&symptomatic&12&18,0.52
